frequency_ghz,real,imag,magnitude
20.3,-0.5748235335476134,-0.05926490465429349,0.5778705942024103
20.32625,-0.5428002062023238,-0.010859817193997118,0.5429088316492672
20.3525,-0.4955432232120022,0.03440128232765993,0.49673587981655565
20.37875,-0.4264427178077137,0.07018126307099709,0.4321791309832878
20.405,-0.3267397621022538,0.07902200767712575,0.3361597088229955
20.431250000000002,-0.20020024306861833,0.010348235854930466,0.20046751185676728
20.4575,-0.1945943797446906,-0.21328766442492247,0.2887188951628542
20.48375,-0.416556151046695,-0.13933242466482917,0.43924088099563013
20.51,-0.2150304306053861,-0.09480560943359273,0.23500253119150163
20.536250000000003,-0.2142369278137336,-0.3667031411052004,0.4246983104928573
20.5625,-0.4873597505747711,-0.48321791068000913,0.6863082949245597
20.58875,-0.7287340604884589,-0.36967166181973776,0.8171355263777016
20.615000000000002,-0.8477971325727706,-0.17480343779835958,0.8656305331171821
20.64125,-0.8734917793565109,0.02920863432201931,0.8739799957220765
20.6675,-0.8270721614348324,0.22348859966624546,0.8567353817844019
20.69375,-0.7103964232679171,0.3933724524768618,0.812037538885679
20.720000000000002,-0.5250675318913742,0.5069142149718155,0.7298341828024988
20.74625,-0.30285816698659185,0.5210330651581966,0.6026595426097755
20.7725,-0.11439405826633915,0.4253470090521685,0.44046121131862237
20.798750000000002,-0.01664182605194588,0.27164450081049574,0.27215378960236186
20.825000000000003,-0.005794345664746251,0.1273539391913611,0.12748568652691747
20.85125,-0.04360199386715448,0.024496259417238517,0.050012004505198784
20.8775,-0.09705003942150589,-0.03687679319345075,0.10382007526460565
20.903750000000002,-0.14794557145174317,-0.06779310313462174,0.16273843106286942
20.93,-0.1864133528096934,-0.08105457650360837,0.20327268010711752
20.95625,-0.21158623931821338,-0.1038180798371114,0.23568396290348034
20.9825,-0.2796832197881191,-0.11473374795331787,0.302302061439324
21.008750000000003,-0.31678306200450096,-0.08594630457390452,0.32823509203444085
21.035,-0.33710223780499293,-0.06305253919126165,0.34294830722952924
21.06125,-0.351796877841064,-0.04264968078239424,0.35437273954067156
21.087500000000002,-0.36275750398635986,-0.023123782128092973,0.36349376335546857
21.11375,-0.3706782645853293,-0.0040325186163728995,0.3707001983306494
21.14,-0.37608065868939977,0.014652590498857572,0.37636599241772634
21.16625,-0.37934317736059214,0.03297863134223411,0.3807739964010629
21.192500000000003,-0.3807483127328305,0.05093275947182082,0.3841398490606145
21.21875,-0.38053380533441883,0.06853814742598516,0.3866567659499565
21.245,-0.37888514007177443,0.08584098381437624,0.38848761096002554
21.271250000000002,-0.3759409189224238,0.10289126634598011,0.38976683698143927
21.297500000000003,-0.37177002429962097,0.11971160769462813,0.3905685855065322
21.32375,-0.36650978036549836,0.13644643898322367,0.39108445355801147
21.35,-0.36011183261871343,0.15319205820560453,0.3913417160095223
21.376250000000002,-0.35259619355201616,0.17013123631477584,0.3914954830867975
21.4025,-0.3439116477966309,0.18739727139472956,0.3916541316217459
21.42875,-0.33388778567314165,0.20534121990203835,0.3919771294509044
21.455000000000002,-0.3222740888595565,0.22432559728622709,0.39266087397152244
21.481250000000003,-0.30863466858863625,0.24511013925075828,0.39412477595089535
21.5075,-0.291904866695404,0.2686069011688233,0.39668390256724506
21.53375,-0.2702585252542418,0.29627215105076465,0.40101977253103716
21.560000000000002,-0.2394123340869655,0.33047119813890213,0.4080802353855554
21.58625,-0.18882156806558067,0.3733036849406692,0.41834104001045264
21.6125,-0.091983429497336,0.4171716266924862,0.4271921317385731
21.63875,0.08509162685404348,0.3911128881551159,0.40026225932718656
21.665000000000003,0.18927742026452776,0.1805730260329891,0.2615961764871674
21.69125,0.09221308447901612,0.035975093035456,0.09898212095143182
21.7175,0.013968187334450408,0.014439873139949159,0.020090300986001328
21.743750000000002,-0.013269530692206525,0.012557373372575594,0.018269320480239035
21.770000000000003,-0.017232457637479735,-0.0037163723395466047,0.017628642023527527
21.79625,-0.026456185459017845,-0.037445593211895264,0.04584868809500097
21.8225,-0.035848593778747495,-0.05915536903004929,0.0691699310466258
21.848750000000003,-0.02185106985885548,-0.12114458067926248,0.1230994666191975
21.875,-0.06735956734676063,-0.2373451191388118,0.24671849726390507
21.90125,-0.2224187713637429,-0.32839132839946705,0.39662447532007344
21.927500000000002,-0.42782746266456473,-0.2859341391902056,0.5145820340474815
21.953750000000003,-0.5473104593169821,-0.1312567322202306,0.5628295200421698
21.98,-0.558325906711817,0.02654512898481403,0.5589565832677821
22.00625,-0.5045431823395131,0.14336584299614233,0.5245165276550184
22.032500000000002,-0.4160442103938853,0.17807562847243927,0.45255244387598403
22.058750000000003,-0.37008435446689725,0.16880277511170072,0.40676382128526556
22.085,-0.4405943069623546,0.14838570929386402,0.46491038066522095
22.111250000000002,-0.4197193980216897,0.2632643282413569,0.49545179341694034
22.137500000000003,-0.34721630811690285,0.30265003442764543,0.4606041770993691
22.16375,-0.274101221621756,0.2976936587449344,0.40466405097498404
22.19,-0.22203595516665145,0.22743774428536714,0.31784885230622323
22.216250000000002,-0.3125529456860359,0.1294845089404885,0.3383128462127585
22.242500000000003,-0.4402464117134593,0.2285624772102179,0.49604204359615334
22.26875,-0.42816415880313746,0.3548366532138349,0.5560877604727456
22.295,-0.37821537148347145,0.4347011424839388,0.5762047817427602
22.321250000000003,-0.3230618311213361,0.4935037511524049,0.589843113996396
22.347500000000004,-0.262985071304361,0.545812688456888,0.6058651983812041
22.37375,-0.19132440425072442,0.5972683154200412,0.6271638288889024
22.400000000000002,-0.09726372386235164,0.6472198355342492,0.6544873929179633
