freq baseline nonperiodic diff
7.872000000 0.577243895504 0.547731119909 0.0295127755949
7.890000000 0.577436138677 0.558171678409 0.0192644602677
7.908000000 0.57761388559 0.573418105979 0.00419577961056
7.926000000 0.577778331667 0.597071542114 0.0192932104465
7.944000000 0.577930591713 0.635734279483 0.0578036877706
7.962000000 0.578071703325 0.684639643119 0.106567939794
7.980000000 0.578202630284 0.464878037155 0.113324593129
7.998000000 0.578324265894 0.154707974637 0.423616291258
8.016000000 0.578437436275 0.266754387096 0.311683049179
8.034000000 0.578542903579 0.326715222284 0.251827681295
8.052000000 0.57864136915 0.356990840395 0.221650528755
8.070000000 0.578733476592 0.373372024521 0.205361452071
8.088000000 0.578819814756 0.382030806284 0.196789008473
8.106000000 0.57890092065 0.38562658688 0.193274333769
8.124000000 0.578977282239 0.385320242511 0.193657039728
8.142000000 0.579049341176 0.381480643457 0.197568697719
8.160000000 0.579117495417 0.373916130059 0.205201365358
8.178000000 0.579182101762 0.361866659774 0.217315441988
8.196000000 0.579243478287 0.343781409432 0.235462068854
8.214000000 0.57930190669 0.31675808939 0.2625438173
8.232000000 0.57935763455 0.275288304451 0.304069330099
8.250000000 0.579410877479 0.208682566247 0.370728311231
8.268000000 0.579461821204 0.103759676461 0.475702144743
8.286000000 0.57951062355 0.180853600307 0.398657023243
8.304000000 0.579557416339 0.511075659786 0.0684817565528
8.322000000 0.579602307212 0.708187170934 0.128584863722
8.340000000 0.579645381363 0.723473400279 0.143828018916
8.358000000 0.5796867032 0.695979521385 0.116292818185
8.376000000 0.57972631793 0.668596295668 0.0888699777371
8.394000000 0.579764253067 0.646977320165 0.0672130670976
8.412000000 0.579800519873 0.630435316003 0.0506347961299
8.430000000 0.579835114728 0.617689503997 0.037854389269
8.448000000 0.579868020441 0.607719463608 0.0278514431669
8.466000000 0.579899207485 0.599799280712 0.0199000732267
8.484000000 0.579928635183 0.593421126866 0.0134924916831
8.502000000 0.579956252828 0.588226618379 0.00827036555188
8.520000000 0.57998200075 0.583958722473 0.00397672172333
